#############################################################################
# Project CNPq: Increasing PHC with team sizing
# Author: João Flávio de Freitas Almeida <joao.flavio@dep.ufmg.br>
# LEPOINT: Laboratório de Estudos em Planejamento de Operações Integradas
# Departamento de Engenharia de Produção
# Universidade Federal de Minas Gerais - Escola de Engenharia
#############################################################################
# Health Care Facility Location Problem: Considering fixed facilities,
# choose intermediate facilities according a criteria that improve service
# quality. Consider health care teams.
#############################################################################
# glpsol -m aps.mod -d LS.dat --cuts

#############################################################################
# DADOS REFERENTES AO MUNICIPIO DE: 
# Lagoa Santa 
#############################################################################
data;
# Distance matrix between same-level facilities (for team transfer) 
# {EL[1], L[1]} default 0; # Distance between L1 facilities (min)  
param DL1 := 
313760105000125 313760105000215 3081 
313760105000125 313760105000216 2137 
313760105000125 313760105000217 1659 
313760105000125 313760105000218 1367 
313760105000125 313760105000219 3297 
313760105000125 31376010500022 4137 
313760105000125 313760105000221 3671 
313760105000125 313760105000222 5561 
313760105000125 313760105000223 5326 
313760105000125 313760105000224 5111 
313760105000125 313760105000225 4406 
313760105000125 313760105000226 4467 
313760105000125 313760105000227 4626 
313760105000125 313760105000228 4867 
313760105000125 313760105000229 4767 
313760105000125 31376010500023 3616 
313760105000125 313760105000231 3851 
313760105000125 313760105000232 3104 
313760105000125 313760105000233 433 
313760105000125 313760105000234 552 
313760105000125 313760105000235 901 
313760105000125 313760105000236 1189 
313760105000125 313760105000237 1245 
313760105000125 313760105000238 3587 
313760105000125 313760105000239 2639 
313760105000125 31376010500024 3403 
313760105000125 313760105000241 2751 
313760105000125 313760105000242 2348 
313760105000125 313760105000243 2111 
313760105000125 313760105000245 2008 
313760105000125 313760105000246 2214 
313760105000125 313760105000247 2139 
313760105000125 313760105000248 2197 
313760105000125 313760105000249 1865 
313760105000125 31376010500025 1115 
313760105000125 313760105000251 955 
313760105000125 313760105000252 1701 
313760105000125 313760105000253 1461 
313760105000125 313760105000254 426 
313760105000125 313760105000255 441 
313760105000125 313760105000256 2751 
313760105000125 313760105000257 2978 
313760105000125 313760105000258 2546 
313760105000125 313760105000259 2514 
313760105000125 31376010500026 3033 
313760105000125 313760105000261 3058 
313760105000125 313760105000262 2979 
313760105000125 313760105000263 2705 
313760105000125 313760105000264 6497 
313760105000125 313760105000265 1753 
313760105000125 313760105000266 5349 
313760105000125 313760105000267 5555 
313760105000125 313760105000268 5212 
313760105000125 313760105000269 5133 
313760105000125 31376010500027 4125 
313760105000125 313760105000271 4137 
313760105000125 313760105000272 4135 
313760105000125 313760105000273 429 
313760105000125 313760105000274 3974 
313760105000125 313760105000275 402 
313760105000125 313760105000276 3049 
313760105000125 313760105000277 3308 
313760105000125 313760105000278 1731 
313760105000125 313760105000279 1532 
313760105000125 31376010500028 7468 
313760105000125 313760105000281 5376 
313760105000125 313760105000282 4727 
313760105000125 313760105000283 4357 
313760105000125 313760105000284 4865 
313760105000125 313760105000285 2481 
313760105000125 313760114000002 7485 
313760105000125 313760114000007 7574 
313760105000125 313760114000008 7069 
313760105000125 313760114000009 6402 
313760105000125 31376011400001 9941 
313760105000125 313760115000001 926 
313760105000125 313760115000002 10239 
313760105000125 313760115000003 8228 
313760105000125 313760115000005 793 
313760105000125 313760115000006 11231 
313760105000125 313760115000007 10435 
313760105000125 313760115000008 9306 
313760105000125 313760115000009 8438 
313760105000125 31376011500001 10223 
313760105000125 313760115000011 9937 
313760105000125 313760115000014 6515 
313760105000125 313760115000015 5877 
313760105000125 313760115000018 8779 
313760105000125 313760115000019 9012 
313760105000125 31376011500002 7448 
313760105000125 313760115000021 7098 
313760105000125 313760115000022 7377 
313760105000125 313760115000023 7153 
313760105000125 313760115000024 7547 
313760105000125 313760115000025 7211 
313760105000125 313760115000026 7391 
313760105000125 313760115000027 7804 
313760105000125 313760115000029 7308 
313760105000125 31376011500003 6933 
313760105000125 313760115000031 7661 
313760105000125 313760115000032 9036 
313760105000125 313760115000033 859 
313760105000125 313760115000034 5861 
313760105000132 313760105000002 1375 
313760105000132 313760105000003 1567 
313760105000132 313760105000005 2209 
313760105000132 313760105000007 2049 
313760105000132 313760105000008 2325 
313760105000132 313760105000009 3648 
313760105000132 31376010500001 3607 
313760105000132 313760105000011 3412 
313760105000132 313760105000012 3757 
313760105000132 313760105000013 402 
313760105000132 313760105000015 2334 
313760105000132 313760105000016 5056 
313760105000132 31376010500002 245 
313760105000132 313760105000021 2181 
313760105000132 313760105000022 2491 
313760105000132 313760105000024 4774 
313760105000132 313760105000026 2411 
313760105000132 313760105000027 2055 
313760105000132 313760105000028 1399 
313760105000132 313760105000029 832 
313760105000132 31376010500003 965 
313760105000132 313760105000036 122 
313760105000132 313760105000037 38 
313760105000132 313760105000039 2522 
313760105000132 31376010500004 2781 
313760105000132 313760105000043 3555 
313760105000132 313760105000045 2932 
313760105000132 313760105000048 7598 
313760105000132 31376010500005 6037 
313760105000132 313760105000058 4449 
313760105000132 313760105000064 4108 
313760105000132 313760105000066 584 
313760105000132 313760105000067 481 
313760105000132 313760105000068 1178 
313760105000132 313760105000069 1078 
313760105000132 313760105000071 2256 
313760105000132 313760105000072 1871 
313760105000132 313760105000074 2357 
313760105000132 313760105000075 2595 
313760105000132 313760105000076 2819 
313760105000132 313760105000077 261 
313760105000132 313760105000078 3248 
313760105000132 31376010500008 3063 
313760105000132 313760105000081 4094 
313760105000132 313760105000082 3579 
313760105000132 313760105000083 3437 
313760105000132 313760105000084 3111 
313760105000132 313760105000085 2937 
313760105000132 313760105000086 2834 
313760105000132 313760105000087 4675 
313760105000132 313760105000088 4991 
313760105000132 313760105000089 42 
313760105000132 31376010500009 4518 
313760105000132 313760105000091 4644 
313760105000132 313760105000092 5529 
313760105000132 313760105000094 4338 
313760105000132 313760105000095 3858 
313760105000132 313760105000096 369 
313760105000132 313760105000097 3395 
313760105000132 313760105000098 3114 
313760105000132 313760105000099 2721 
313760105000132 313760105000101 5219 
313760105000132 313760105000102 5129 
313760105000132 313760105000103 5513 
313760105000132 313760105000105 5911 
313760105000132 313760105000106 3097 
313760105000132 313760105000108 2021 
313760105000132 313760105000109 1944 
313760105000132 31376010500011 2785 
313760105000132 313760105000112 347 
313760105000132 313760105000114 5179 
313760105000132 313760105000118 3397 
313760105000132 31376010500012 2801 
313760105000132 313760105000122 16 
313760105000132 313760105000123 1157 
313760105000132 313760105000124 166 
313760105000132 313760105000125 1747 
313760105000132 313760105000126 813 
313760105000132 313760105000127 743 
313760105000132 313760105000128 1036 
313760105000132 313760105000129 2074 
313760105000132 313760105000132  
313760105000132 313760105000133 771 
313760105000132 313760105000134 931 
313760105000132 313760105000135 1916 
313760105000132 313760105000136 2367 
313760105000132 313760105000138 3618 
313760105000132 313760105000139 3496 
313760105000132 31376010500014 3183 
313760105000132 313760105000141 2821 
313760105000132 313760105000142 2271 
313760105000132 313760105000144 5482 
313760105000132 313760105000145 6332 
313760105000132 313760105000146 6564 
313760105000132 313760105000147 323 
313760105000132 31376010500015 4185 
313760105000132 313760105000151 4502 
313760105000132 313760105000152 6562 
313760105000132 313760105000161 2678 
313760105000132 313760105000162 3809 
313760105000132 313760105000163 3858 
313760105000132 313760105000164 3902 
313760105000132 313760105000165 1862 
313760105000132 313760105000166 322 
313760105000132 313760105000167 3112 
313760105000132 313760105000168 522 
313760105000132 313760105000169 454 
313760105000132 31376010500017 4773 
313760105000132 313760105000171 4741 
313760105000132 313760105000172 3986 
313760105000132 313760105000173 3813 
313760105000132 313760105000174 4281 
313760105000132 313760105000175 156 
313760105000132 313760105000176 321 
313760105000132 313760105000177 1661 
313760105000132 313760105000178 1701 
313760105000132 313760105000179 1271 
313760105000132 31376010500018 1454 
313760105000132 313760105000182 4094 
313760105000132 313760105000183 4097 
313760105000132 313760105000184 4161 
313760105000132 313760105000185 4279 
313760105000132 313760105000186 3338 
313760105000132 313760105000187 3128 
313760105000132 313760105000188 836 
313760105000132 313760105000189 1127 
313760105000132 31376010500019 4525 
313760105000132 313760105000191 4489 
313760105000132 313760105000192 4969 
313760105000132 313760105000193 435 
313760105000132 313760105000194 4215 
313760105000132 313760105000195 2711 
313760105000132 313760105000196 2049 
313760105000132 313760105000198 4369 
313760105000132 313760105000199 449 
313760105000132 3137601050002 4193 
313760105000132 313760105000201 4524 
313760105000132 313760105000202 4764 
313760105000132 313760105000203 2335 
313760105000132 313760105000204 253 
313760105000132 313760105000205 295 
313760105000132 313760105000206 2689 
313760105000132 313760105000207 1896 
313760105000132 313760105000208 1739 
313760105000132 313760105000209 4 
313760105000132 31376010500021 4344 
313760105000132 313760105000211 1836 
313760105000132 313760105000212 2088 
313760105000132 313760105000213 4689 
313760105000132 313760105000214 4332 
313760105000132 313760105000215 4639 
313760105000132 313760105000216 3669 
313760105000132 313760105000217 1813 
313760105000132 313760105000218 1511 
313760105000132 313760105000219 1552 
313760105000132 31376010500022 2396 
313760105000132 313760105000221 1928 
313760105000132 313760105000222 3815 
313760105000132 313760105000223 359 
313760105000132 313760105000224 3365 
313760105000132 313760105000225 2669 
313760105000132 313760105000226 2719 
313760105000132 313760105000227 2893 
313760105000132 313760105000228 3129 
313760105000132 313760105000229 3019 
313760105000132 31376010500023 4896 
313760105000132 313760105000231 5032 
313760105000132 313760105000232 2194 
313760105000132 313760105000233 3025 
313760105000132 313760105000234 1863 
313760105000132 313760105000235 201 
313760105000132 313760105000236 581 
313760105000132 313760105000237 699 
313760105000132 313760105000238 34 
313760105000132 313760105000239 2421 
313760105000132 31376010500024 2957 
313760105000132 313760105000241 2334 
313760105000132 313760105000242 612 
313760105000132 313760105000243 367 
313760105000132 313760105000245 1595 
313760105000132 313760105000246 739 
313760105000132 313760105000247 821 
313760105000132 313760105000248 3041 
313760105000132 313760105000249 267 
313760105000132 31376010500025 1108 
313760105000132 313760105000251 1241 
313760105000132 313760105000252 981 
313760105000132 313760105000253 777 
313760105000132 313760105000254 2584 
313760105000132 313760105000255 2709 
313760105000132 313760105000256 277 
313760105000132 313760105000257 2953 
313760105000132 313760105000258 928 
313760105000132 313760105000259 1037 
313760105000132 31376010500026 1366 
313760105000132 313760105000261 1416 
313760105000132 313760105000262 1346 
313760105000132 313760105000263 1286 
313760105000132 313760105000264 5105 
313760105000132 313760105000265 3369 
313760105000132 313760105000266 3625 
313760105000132 313760105000267 3829 
313760105000132 313760105000268 3487 
313760105000132 313760105000269 3405 
313760105000132 31376010500027 4956 
313760105000132 313760105000271 4857 
313760105000132 313760105000272 588 
313760105000132 313760105000273 603 
313760105000132 313760105000274 5523 
313760105000132 313760105000275 5609 
313760105000132 313760105000276 1514 
313760105000132 313760105000277 1755 
313760105000132 313760105000278 395 
313760105000132 313760105000279 518 
313760105000132 31376010500028 5779 
313760105000132 313760105000281 3673 
313760105000132 313760105000282 3087 
313760105000132 313760105000283 2726 
313760105000132 313760105000284 6507 
313760105000132 313760105000285 4221 
313760105000132 313760114000002 8741 
313760105000132 313760114000007 8551 
313760105000132 313760114000008 8079 
313760105000132 313760114000009 7282 
313760105000132 31376011400001 1071 
313760105000132 313760115000001 8118 
313760105000132 313760115000002 9079 
313760105000132 313760115000003 657 
313760105000132 313760115000005 6986 
313760105000132 313760115000006 9767 
313760105000132 313760115000007 8729 
313760105000132 313760115000008 8042 
313760105000132 313760115000009 72 
313760105000132 31376011500001 8966 
313760105000132 313760115000011 86 
313760105000132 313760115000014 4861 
313760105000132 313760115000015 4594 
313760105000132 313760115000018 7419 
313760105000132 313760115000019 7495 
313760105000132 31376011500002 575 
313760105000132 313760115000021 5423 
313760105000132 313760115000022 5726 
313760105000132 313760115000023 5527 
313760105000132 313760115000024 5956 
313760105000132 313760115000025 5622 
313760105000132 313760115000026 5802 
313760105000132 313760115000027 6227 
313760105000132 313760115000029 5856 
313760105000132 31376011500003 565 
313760105000132 313760115000031 6281 
313760105000132 313760115000032 7393 
313760105000132 313760115000033 6991 
313760105000132 313760115000034 4359 
313760105000135 313760105000002 2875 
313760105000135 313760105000003 2608 
313760105000135 313760105000005 3916 
313760105000135 313760105000007 3856 
313760105000135 313760105000008 4083 
313760105000135 313760105000009 5247 
313760105000135 31376010500001 5352 
313760105000135 313760105000011 5269 
313760105000135 313760105000012 557 
313760105000135 313760105000013 5875 
313760105000135 313760105000015 4247 
313760105000135 313760105000016 6963 
313760105000135 31376010500002 4248 
313760105000135 313760105000021 3935 
313760105000135 313760105000022 4181 
313760105000135 313760105000024 5942 
313760105000135 313760105000026 3991 
313760105000135 313760105000027 3094 
313760105000135 313760105000028 289 
313760105000135 313760105000029 2694 
313760105000135 31376010500003 2542 
313760105000135 313760105000036 1814 
313760105000135 313760105000037 1552 
313760105000135 313760105000039 629 
313760105000135 31376010500004 866 
313760105000135 313760105000043 1816 
313760105000135 313760105000045 1227 
313760105000135 313760105000048 9048 
313760105000135 31376010500005 7289 
313760105000135 313760105000058 5343 
313760105000135 313760105000064 2377 
313760105000135 313760105000066 1824 
313760105000135 313760105000067 2061 
313760105000135 313760105000068 247 
313760105000135 313760105000069 2346 
313760105000135 313760105000071 363 
313760105000135 313760105000072 357 
313760105000135 313760105000074 4187 
313760105000135 313760105000075 4393 
313760105000135 313760105000076 4586 
313760105000135 313760105000077 4346 
313760105000135 313760105000078 4896 
313760105000135 31376010500008 4783 
313760105000135 313760105000081 5793 
313760105000135 313760105000082 5335 
313760105000135 313760105000083 5251 
313760105000135 313760105000084 4913 
313760105000135 313760105000085 4762 
313760105000135 313760105000086 469 
313760105000135 313760105000087 639 
313760105000135 313760105000088 6757 
313760105000135 313760105000089 5995 
313760105000135 31376010500009 6347 
313760105000135 313760105000091 6515 
313760105000135 313760105000092 7394 
313760105000135 313760105000094 624 
313760105000135 313760105000095 5759 
313760105000135 313760105000096 5603 
313760105000135 313760105000097 5311 
313760105000135 313760105000098 5027 
313760105000135 313760105000099 4636 
313760105000135 313760105000101 7134 
313760105000135 313760105000102 7006 
313760105000135 313760105000103 7424 
313760105000135 313760105000105 7796 
313760105000135 313760105000106 4807 
313760105000135 313760105000108 387 
313760105000135 313760105000109 3741 
313760105000135 31376010500011 4457 
313760105000135 313760105000112 4987 
313760105000135 313760105000114 6745 
313760105000135 313760105000118 4657 
313760105000135 31376010500012 4375 
313760105000135 313760105000122 2911 
313760105000135 313760105000123 2921 
313760105000135 313760105000124 3338 
313760105000135 313760105000125 3504 
313760105000135 313760105000126 2541 
313760105000135 313760105000127 2638 
313760105000135 313760105000128 2216 
313760105000135 313760105000129 2689 
313760105000135 313760105000132 1916 
313760105000135 313760105000133 1182 
313760105000135 313760105000134 1482 
313760105000135 313760105000135  
313760105000135 313760105000136 533 
313760105000135 313760105000138 1749 
313760105000135 313760105000139 1664 
313760105000135 31376010500014 1486 
313760105000135 313760105000141 107 
313760105000135 313760105000142 674 
313760105000135 313760105000144 7134 
313760105000135 313760105000145 8115 
313760105000135 313760105000146 7296 
313760105000135 313760105000147 3302 
313760105000135 31376010500015 2504 
313760105000135 313760105000151 2752 
313760105000135 313760105000152 4894 
313760105000135 313760105000161 4121 
313760105000135 313760105000162 2035 
313760105000135 313760105000163 2074 
313760105000135 313760105000164 2169 
313760105000135 313760105000165 3693 
313760105000135 313760105000166 4654 
313760105000135 313760105000167 4666 
313760105000135 313760105000168 2391 
313760105000135 313760105000169 2367 
313760105000135 31376010500017 6638 
313760105000135 313760105000171 6629 
313760105000135 313760105000172 376 
313760105000135 313760105000173 4821 
313760105000135 313760105000174 5132 
313760105000135 313760105000175 2072 
313760105000135 313760105000176 213 
313760105000135 313760105000177 2358 
313760105000135 313760105000178 2383 
313760105000135 313760105000179 1873 
313760105000135 31376010500018 205 
313760105000135 313760105000182 2217 
313760105000135 313760105000183 2225 
313760105000135 313760105000184 2389 
313760105000135 313760105000185 2533 
313760105000135 313760105000186 1546 
313760105000135 313760105000187 136 
313760105000135 313760105000188 1509 
313760105000135 313760105000189 1086 
313760105000135 31376010500019 2899 
313760105000135 313760105000191 2853 
313760105000135 313760105000192 3418 
313760105000135 313760105000193 2667 
313760105000135 313760105000194 2575 
313760105000135 313760105000195 2285 
313760105000135 313760105000196 2037 
313760105000135 313760105000198 6269 
313760105000135 313760105000199 6401 
313760105000135 3137601050002 6103 
313760105000135 313760105000201 6427 
313760105000135 313760105000202 6662 
313760105000135 313760105000203 4085 
313760105000135 313760105000204 4256 
313760105000135 313760105000205 4289 
313760105000135 313760105000206 3954 
313760105000135 313760105000207 2911 
313760105000135 313760105000208 2884 
313760105000135 313760105000209 2198 
313760105000135 31376010500021 2515 
313760105000135 313760105000211 365 
313760105000135 313760105000212 394 
313760105000135 313760105000213 6603 
313760105000135 313760105000214 6248 
313760105000135 313760105000215 594 
313760105000135 313760105000216 5016 
313760105000135 313760105000217 265 
313760105000135 313760105000218 2584 
313760105000135 313760105000219 947 
313760105000135 31376010500022 1122 
313760105000135 313760105000221 1292 
313760105000135 313760105000222 2377 
313760105000135 313760105000223 2045 
313760105000135 313760105000224 2138 
313760105000135 313760105000225 178 
313760105000135 313760105000226 1521 
313760105000135 313760105000227 1401 
313760105000135 313760105000228 1654 
313760105000135 313760105000229 1798 
313760105000135 31376010500023 5855 
313760105000135 313760105000231 587 
313760105000135 313760105000232 1522 
313760105000135 313760105000233 1338 
313760105000135 313760105000234 3409 
313760105000135 313760105000235 3392 
313760105000135 313760105000236 235 
313760105000135 313760105000237 2259 
313760105000135 313760105000238 49 
313760105000135 313760105000239 4043 
313760105000135 31376010500024 4351 
313760105000135 313760105000241 3864 
313760105000135 313760105000242 1563 
313760105000135 313760105000243 1593 
313760105000135 313760105000245 3304 
313760105000135 313760105000246 2097 
313760105000135 313760105000247 2291 
313760105000135 313760105000248 4934 
313760105000135 313760105000249 4568 
313760105000135 31376010500025 2489 
313760105000135 313760105000251 2675 
313760105000135 313760105000252 1916 
313760105000135 313760105000253 207 
313760105000135 313760105000254 829 
313760105000135 313760105000255 1039 
313760105000135 313760105000256 4451 
313760105000135 313760105000257 4593 
313760105000135 313760105000258 1846 
313760105000135 313760105000259 2124 
313760105000135 31376010500026 591 
313760105000135 313760105000261 512 
313760105000135 313760105000262 573 
313760105000135 313760105000263 843 
313760105000135 313760105000264 5023 
313760105000135 313760105000265 5225 
313760105000135 313760105000266 1992 
313760105000135 313760105000267 2198 
313760105000135 313760105000268 1872 
313760105000135 313760105000269 1815 
313760105000135 31376010500027 6801 
313760105000135 313760105000271 6673 
313760105000135 313760105000272 751 
313760105000135 313760105000273 7627 
313760105000135 313760105000274 7413 
313760105000135 313760105000275 7487 
313760105000135 313760105000276 2125 
313760105000135 313760105000277 2169 
313760105000135 313760105000278 1784 
313760105000135 313760105000279 1972 
313760105000135 31376010500028 4804 
313760105000135 313760105000281 284 
313760105000135 313760105000282 1227 
313760105000135 313760105000283 857 
313760105000135 313760105000284 836 
313760105000135 313760105000285 5849 
313760105000135 313760114000002 10648 
313760105000135 313760114000007 10398 
313760105000135 313760114000008 9939 
313760105000135 313760114000009 9109 
313760105000135 31376011400001 12465 
313760105000135 313760115000001 6348 
313760105000135 313760115000002 7288 
313760105000135 313760115000003 4724 
313760105000135 313760115000005 5397 
313760105000135 313760115000006 7852 
313760105000135 313760115000007 6962 
313760105000135 313760115000008 6199 
313760105000135 313760115000009 5381 
313760105000135 31376011500001 7121 
313760105000135 313760115000011 672 
313760105000135 313760115000014 3013 
313760105000135 313760115000015 2799 
313760105000135 313760115000018 5535 
313760105000135 313760115000019 5579 
313760105000135 31376011500002 3977 
313760105000135 313760115000021 3605 
313760105000135 313760115000022 3873 
313760105000135 313760115000023 3649 
313760105000135 313760115000024 4056 
313760105000135 313760115000025 3721 
313760105000135 313760115000026 3901 
313760105000135 313760115000027 4322 
313760105000135 313760115000029 3948 
313760105000135 31376011500003 3827 
313760105000135 313760115000031 4396 
313760105000135 313760115000032 5531 
313760105000135 313760115000033 5096 
313760105000135 313760115000034 2446 
313760105000139 313760105000002 4157 
313760105000139 313760105000003 3701 
313760105000139 313760105000005 5231 
313760105000139 313760105000007 5255 
313760105000139 313760105000008 543 
313760105000139 313760105000009 6405 
313760105000139 31376010500001 6637 
313760105000139 313760105000011 6681 
313760105000139 313760105000012 6923 
313760105000139 313760105000013 7273 
313760105000139 313760105000015 5775 
313760105000139 313760105000016 8446 
313760105000139 31376010500002 5895 
313760105000139 313760105000021 5589 
313760105000139 313760105000022 5843 
313760105000139 313760105000024 7529 
313760105000139 313760105000026 5656 
313760105000139 313760105000027 4719 
313760105000139 313760105000028 4554 
313760105000139 313760105000029 4311 
313760105000139 31376010500003 3912 
313760105000139 313760105000036 3409 
313760105000139 313760105000037 3161 
313760105000139 313760105000039 1042 
313760105000139 31376010500004 919 
313760105000139 313760105000043 353 
313760105000139 313760105000045 631 
313760105000139 313760105000048 9945 
313760105000139 31376010500005 8885 
313760105000139 313760105000058 6861 
313760105000139 313760105000064 779 
313760105000139 313760105000066 3249 
313760105000139 313760105000067 3522 
313760105000139 313760105000068 3723 
313760105000139 313760105000069 3618 
313760105000139 313760105000071 4741 
313760105000139 313760105000072 4902 
313760105000139 313760105000074 5596 
313760105000139 313760105000075 5764 
313760105000139 313760105000076 592 
313760105000139 313760105000077 5663 
313760105000139 313760105000078 6111 
313760105000139 31376010500008 6066 
313760105000139 313760105000081 7021 
313760105000139 313760105000082 6634 
313760105000139 313760105000083 6612 
313760105000139 313760105000084 6271 
313760105000139 313760105000085 6148 
313760105000139 313760105000086 6113 
313760105000139 313760105000087 7616 
313760105000139 313760105000088 8031 
313760105000139 313760105000089 7317 
313760105000139 31376010500009 7704 
313760105000139 313760105000091 7931 
313760105000139 313760105000092 879 
313760105000139 313760105000094 7716 
313760105000139 313760105000095 7239 
313760105000139 313760105000096 717 
313760105000139 313760105000097 6845 
313760105000139 313760105000098 6551 
313760105000139 313760105000099 6199 
313760105000139 313760105000101 8654 
313760105000139 313760105000102 8624 
313760105000139 313760105000103 8996 
313760105000139 313760105000105 9407 
313760105000139 313760105000106 6469 
313760105000139 313760105000108 55 
313760105000139 313760105000109 5386 
313760105000139 31376010500011 612 
313760105000139 313760105000112 6646 
313760105000139 313760105000114 8403 
313760105000139 313760105000118 6283 
313760105000139 31376010500012 6039 
313760105000139 313760105000122 457 
313760105000139 313760105000123 4566 
313760105000139 313760105000124 4997 
313760105000139 313760105000125 5156 
313760105000139 313760105000126 398 
313760105000139 313760105000127 4167 
313760105000139 313760105000128 3879 
313760105000139 313760105000129 4255 
313760105000139 313760105000132 3496 
313760105000139 313760105000133 2725 
313760105000139 313760105000134 3145 
313760105000139 313760105000135 1664 
313760105000139 313760105000136 1146 
313760105000139 313760105000138 212 
313760105000139 313760105000139  
313760105000139 31376010500014 492 
313760105000139 313760105000141 688 
313760105000139 313760105000142 1241 
313760105000139 313760105000144 8278 
313760105000139 313760105000145 9387 
313760105000139 313760105000146 7613 
313760105000139 313760105000147 4618 
313760105000139 31376010500015 956 
313760105000139 313760105000151 1112 
313760105000139 313760105000152 3265 
313760105000139 313760105000161 5778 
313760105000139 313760105000162 417 
313760105000139 313760105000163 437 
313760105000139 313760105000164 597 
313760105000139 313760105000165 5328 
313760105000139 313760105000166 6307 
313760105000139 313760105000167 6329 
313760105000139 313760105000168 3915 
313760105000139 313760105000169 395 
313760105000139 31376010500017 8264 
313760105000139 313760105000171 8237 
313760105000139 313760105000172 4864 
313760105000139 313760105000173 6387 
313760105000139 313760105000174 6641 
313760105000139 313760105000175 3647 
313760105000139 313760105000176 3652 
313760105000139 313760105000177 3967 
313760105000139 313760105000178 3988 
313760105000139 313760105000179 351 
313760105000139 31376010500018 367 
313760105000139 313760105000182 63 
313760105000139 313760105000183 623 
313760105000139 313760105000184 744 
313760105000139 313760105000185 906 
313760105000139 313760105000186 204 
313760105000139 313760105000187 403 
313760105000139 313760105000188 2879 
313760105000139 313760105000189 2447 
313760105000139 31376010500019 1376 
313760105000139 313760105000191 1322 
313760105000139 313760105000192 1932 
313760105000139 313760105000193 1099 
313760105000139 313760105000194 1076 
313760105000139 313760105000195 2458 
313760105000139 313760105000196 269 
313760105000139 313760105000198 7864 
313760105000139 313760105000199 7972 
313760105000139 3137601050002 7677 
313760105000139 313760105000201 8017 
313760105000139 313760105000202 8259 
313760105000139 313760105000203 574 
313760105000139 313760105000204 5914 
313760105000139 313760105000205 5932 
313760105000139 313760105000206 5592 
313760105000139 313760105000207 4539 
313760105000139 313760105000208 4529 
313760105000139 313760105000209 538 
313760105000139 31376010500021 854 
313760105000139 313760105000211 5064 
313760105000139 313760105000212 538 
313760105000139 313760105000213 8163 
313760105000139 313760105000214 7796 
313760105000139 313760105000215 756 
313760105000139 313760105000216 6653 
313760105000139 313760105000217 4264 
313760105000139 313760105000218 4231 
313760105000139 313760105000219 2072 
313760105000139 31376010500022 1357 
313760105000139 313760105000221 2 
313760105000139 313760105000222 1252 
313760105000139 313760105000223 886 
313760105000139 313760105000224 146 
313760105000139 313760105000225 1794 
313760105000139 313760105000226 1378 
313760105000139 313760105000227 941 
313760105000139 313760105000228 935 
313760105000139 313760105000229 1367 
313760105000139 31376010500023 7383 
313760105000139 313760105000231 7354 
313760105000139 313760105000232 2847 
313760105000139 313760105000233 1721 
313760105000139 313760105000234 5074 
313760105000139 313760105000235 5051 
313760105000139 313760105000236 3983 
313760105000139 313760105000237 3914 
313760105000139 313760105000238 5995 
313760105000139 313760105000239 5286 
313760105000139 31376010500024 5404 
313760105000139 313760105000241 5055 
313760105000139 313760105000242 3017 
313760105000139 313760105000243 3141 
313760105000139 313760105000245 4661 
313760105000139 313760105000246 3472 
313760105000139 313760105000247 3662 
313760105000139 313760105000248 6407 
313760105000139 313760105000249 6057 
313760105000139 31376010500025 4153 
313760105000139 313760105000251 434 
313760105000139 313760105000252 3578 
313760105000139 313760105000253 3733 
313760105000139 313760105000254 914 
313760105000139 313760105000255 838 
313760105000139 313760105000256 5717 
313760105000139 313760105000257 5818 
313760105000139 313760105000258 3136 
313760105000139 313760105000259 3379 
313760105000139 31376010500026 2135 
313760105000139 313760105000261 21 
313760105000139 313760105000262 2177 
313760105000139 313760105000263 2503 
313760105000139 313760105000264 4822 
313760105000139 313760105000265 6854 
313760105000139 313760105000266 681 
313760105000139 313760105000267 802 
313760105000139 313760105000268 676 
313760105000139 313760105000269 719 
313760105000139 31376010500027 8174 
313760105000139 313760105000271 8008 
313760105000139 313760105000272 9173 
313760105000139 313760105000273 9288 
313760105000139 313760105000274 9019 
313760105000139 313760105000275 9105 
313760105000139 313760105000276 3142 
313760105000139 313760105000277 3049 
313760105000139 313760105000278 3425 
313760105000139 313760105000279 3624 
313760105000139 31376010500028 3784 
313760105000139 313760105000281 2348 
313760105000139 313760105000282 442 
313760105000139 313760105000283 808 
313760105000139 313760105000284 9994 
313760105000139 313760105000285 7513 
313760105000139 313760114000002 12119 
313760105000139 313760114000007 11739 
313760105000139 313760114000008 11304 
313760105000139 313760114000009 10428 
313760105000139 31376011400001 13657 
313760105000139 313760115000001 5448 
313760105000139 313760115000002 6304 
313760105000139 313760115000003 3076 
313760105000139 313760115000005 4909 
313760105000139 313760115000006 6418 
313760105000139 313760115000007 5298 
313760105000139 313760115000008 5113 
313760105000139 313760115000009 4399 
313760105000139 31376011500001 6002 
313760105000139 313760115000011 5496 
313760105000139 313760115000014 1365 
313760105000139 313760115000015 2192 
313760105000139 313760115000018 4327 
313760105000139 313760115000019 411 
313760105000139 31376011500002 2315 
313760105000139 313760115000021 1943 
313760105000139 313760115000022 223 
313760105000139 313760115000023 2039 
313760105000139 313760115000024 2497 
313760105000139 313760115000025 2172 
313760105000139 313760115000026 2349 
313760105000139 313760115000027 278 
313760105000139 313760115000029 2674 
313760105000139 31376011500003 2949 
313760105000139 313760115000031 3235 
313760105000139 313760115000032 3896 
313760105000139 313760115000033 3513 
313760105000139 313760115000034 1281 
313760105000145 313760105000002 526 
